,富国天惠,兴全全球视野,兴全趋势,汇添富优势精选
Date,161005.OF,340006.OF,163402.OF,519008.OF
09/10/2006,1.790262,0.9985,1.915164,1.869364
10/10/2006,1.788037,0.9985,1.924838,1.86999
11/10/2006,1.777027,1.0085,1.92077,1.86092
12/10/2006,1.753449,1.0085,1.901972,1.836107
13/10/2006,1.75445,1.0085,1.916043,1.839548
16/10/2006,1.716087,1.0085,1.911976,1.803268
17/10/2006,1.723553,1.0085,1.894056,1.802329
18/10/2006,1.745721,1.0215,1.92209,1.827663
19/10/2006,1.759618,1.0214,1.92088,1.835378
20/10/2006,1.760422,1.0234,1.939459,1.839443
23/10/2006,1.723553,1.0146,1.903401,1.811399
24/10/2006,1.754335,1.034,1.945725,1.843509
25/10/2006,1.777881,1.0357,1.95529,1.868322
26/10/2006,1.78661,1.0417,1.960786,1.872387
27/10/2006,1.772253,1.0391,1.942208,1.858001
30/10/2006,1.76249,1.0431,1.932533,1.842884
31/10/2006,1.769841,1.0523,1.953751,1.85529
01/11/2006,1.767773,1.0591,1.960786,1.855811
02/11/2006,1.757781,1.0614,1.963645,1.847471
03/11/2006,1.773631,1.0654,1.976067,1.857062
06/11/2006,1.775009,1.0783,1.990359,1.870198
07/11/2006,1.778455,1.0824,1.999153,1.881353
08/11/2006,1.783164,1.0758,1.986291,1.881145
09/11/2006,1.805676,1.091,2.015644,1.912108
10/11/2006,1.78638,1.0835,1.995855,1.902934
13/11/2006,1.755139,1.0702,1.959907,1.867175
14/11/2006,1.777536,1.0811,1.982993,1.896053
15/11/2006,1.830026,1.1013,2.026747,1.960064
16/11/2006,1.855295,1.1031,2.024108,1.986023
17/11/2006,1.888259,1.1158,2.060387,2.019176
20/11/2006,1.905143,1.1334,2.08853,2.046907
21/11/2006,1.913757,1.1395,2.101832,2.043363
22/11/2006,1.931905,1.1441,2.110517,2.065777
23/11/2006,1.936959,1.1524,2.128766,2.064005
24/11/2006,1.94764,1.1517,2.133273,2.065777
27/11/2006,1.977388,1.1572,2.166034,2.077975
28/11/2006,1.99634,1.1547,2.17186,2.094551
29/11/2006,2.035506,1.1693,2.20605,2.133437
30/11/2006,2.093395,1.1988,2.27212,2.20214
01/12/2006,2.120731,1.2108,2.314225,2.221636
04/12/2006,2.141405,1.2383,2.356989,2.255309
05/12/2006,2.162998,1.2392,2.357209,2.275118
06/12/2006,2.134514,1.2299,2.317743,2.248429
07/12/2006,2.116826,1.2296,2.28817,2.229246
08/12/2006,2.075017,1.1921,2.223529,2.184626
11/12/2006,2.141979,1.2404,2.320601,2.268133
12/12/2006,2.168167,1.2518,2.350723,2.298262
13/12/2006,2.199064,1.2521,2.353911,2.321615
14/12/2006,2.229616,1.2717,2.399754,2.35998
15/12/2006,2.281876,1.2905,2.457689,2.413774
18/12/2006,2.360324,1.3267,2.533214,2.500826
19/12/2006,2.344473,1.3279,2.521561,2.478099
20/12/2006,2.359754,1.3346,2.546736,2.507915
21/12/2006,2.336324,1.3187,2.502872,2.469133
22/12/2006,2.322445,1.3137,2.481325,2.442757
25/12/2006,2.335433,1.3493,2.544757,2.497281
26/12/2006,2.323081,1.3533,2.545856,2.492694
27/12/2006,2.358285,1.3842,2.587301,2.538774
28/12/2006,2.352189,1.3849,2.590599,2.528766
29/12/2006,2.397297,1.423,2.647655,2.590692
04/01/2007,2.3752,1.4417,2.667993,2.581205
05/01/2007,2.384437,1.443,2.685693,2.570154
08/01/2007,2.432929,1.4752,2.741979,2.620508
09/01/2007,2.447015,1.5218,2.826188,2.694528
10/01/2007,2.45348,1.5423,2.871481,2.760625
11/01/2007,2.452788,1.5175,2.850154,2.754474
12/01/2007,2.447938,1.4853,2.805961,2.749157
15/01/2007,2.48373,1.547,2.939531,2.880516
16/01/2007,2.520215,1.583,3.053532,2.988418
17/01/2007,2.485578,1.5685,3.021761,2.936604
18/01/2007,2.50382,1.5621,3.041769,2.971529
19/01/2007,2.536841,1.6043,3.147086,3.096737
22/01/2007,2.586257,1.6591,3.264386,3.207662
23/01/2007,2.570093,1.6783,3.288022,3.158351
24/01/2007,2.589721,1.6912,3.29143,3.198071
25/01/2007,2.54677,1.6407,3.209859,3.121445
26/01/2007,2.586488,1.6785,3.282965,3.191503
29/01/2007,2.593415,1.7216,3.348816,3.213273
30/01/2007,2.585564,1.7065,3.342439,3.197322
31/01/2007,2.463179,1.6063,3.168194,3.013568
01/02/2007,2.477034,1.6064,3.177318,3.038895
02/02/2007,2.39275,1.547,3.071452,2.913446
05/02/2007,2.348414,1.5314,3.07398,2.869475
06/02/2007,2.348414,1.5571,3.113446,2.87551
07/02/2007,2.383051,1.5903,3.175779,2.910105
08/02/2007,2.393211,1.6122,3.245148,2.917715
09/02/2007,2.381666,1.604,3.232945,2.902494
12/02/2007,2.469875,1.6557,3.322431,3.028291
13/02/2007,2.516982,1.6789,3.366955,3.082571
14/02/2007,2.576558,1.724,3.435883,3.15308
15/02/2007,2.622511,1.7717,3.50866,3.220231
16/02/2007,2.603576,1.7783,3.518004,3.201429
26/02/2007,2.559933,1.7783,3.493929,3.140881
27/02/2007,2.317702,1.6315,3.214806,2.87015
28/02/2007,2.353263,1.6826,3.277468,2.915685
01/03/2007,2.314007,1.6496,3.189301,2.869916
02/03/2007,2.35765,1.6755,3.226459,2.904388
05/03/2007,2.323937,1.6721,3.221402,2.879815
06/03/2007,2.380742,1.7015,3.267025,2.938395
07/03/2007,2.454404,1.7367,3.344088,3.013511
08/03/2007,2.494814,1.7617,3.390151,3.057882
09/03/2007,2.477034,1.7579,3.364866,3.043558
12/03/2007,2.469183,1.7694,3.368604,3.031679
13/03/2007,2.478881,1.7715,3.378058,3.019218
14/03/2007,2.429465,1.7526,3.34134,2.965646
15/03/2007,2.467104,1.7939,3.394658,3.039132
16/03/2007,2.445398,1.7763,3.37498,3.025274
19/03/2007,2.480959,1.8017,3.420493,3.065336
20/03/2007,2.452788,1.8106,3.430167,3.046586
21/03/2007,2.468721,1.8356,3.4748,3.05928
22/03/2007,2.476341,1.8428,3.496677,3.060328
23/03/2007,2.462948,1.8454,3.485464,3.074653
26/03/2007,2.48373,1.8644,3.518334,3.088045
27/03/2007,2.483269,1.8852,3.532736,3.083503
28/03/2007,2.480959,1.8844,3.52592,3.094451
29/03/2007,2.502896,1.8764,3.509429,3.118558
30/03/2007,2.482807,1.8818,3.498656,3.118918
02/04/2007,2.51398,1.9233,3.552963,3.159493
03/04/2007,2.560394,1.9466,3.618044,3.20247
04/04/2007,2.59711,1.9715,3.656961,3.223238
05/04/2007,2.629207,1.9788,3.67576,3.243646
06/04/2007,2.634287,1.9977,3.705882,3.261052
09/04/2007,2.652299,2.0495,3.777889,3.299947
10/04/2007,2.680471,2.0738,3.798446,3.346765
11/04/2007,2.696866,2.1041,3.862208,3.381218
12/04/2007,2.72827,2.1473,3.930258,3.423475
13/04/2007,2.772375,2.1431,3.951915,3.420474
16/04/2007,2.852503,2.1938,4.053604,3.505226
17/04/2007,2.819482,2.2094,4.057342,3.519992
18/04/2007,2.806551,2.2223,4.07636,3.525154
19/04/2007,2.696173,2.1368,3.916296,3.386981
20/04/2007,2.783459,2.1998,4.033706,3.507267
23/04/2007,2.846499,2.2635,4.154633,3.609666
24/04/2007,2.83403,2.2733,4.166726,3.591179
25/04/2007,2.829411,2.2683,4.151005,3.592259
26/04/2007,2.868667,2.2716,4.174971,3.615428
27/04/2007,2.818558,2.2444,4.146828,3.56645
30/04/2007,2.902843,2.3617,4.2937,3.650122
08/05/2007,2.966344,2.4046,4.39407,3.752161
09/05/2007,2.946486,2.4087,4.398797,3.729712
10/05/2007,2.914388,2.4318,4.39462,3.717227
11/05/2007,2.876749,2.4174,4.390663,3.694779
14/05/2007,2.937249,2.4385,4.411738,3.739916
15/05/2007,2.866358,2.3937,4.343683,3.625512
16/05/2007,2.947409,2.45,4.401201,3.716507
17/05/2007,3.034465,2.5045,4.467939,3.822868
18/05/2007,3.054323,2.509,4.469695,3.849998
21/05/2007,3.097043,2.5321,4.510089,3.936312
22/05/2007,3.104201,2.533,4.525456,3.972806
23/05/2007,3.170936,2.5645,4.566729,4.039911
24/05/2007,3.145304,2.5501,4.550044,3.999576
25/05/2007,3.199107,2.5794,4.593951,4.043753
28/05/2007,3.281775,2.6269,4.666397,4.143871
29/05/2007,3.363289,2.678,4.750258,4.253593
30/05/2007,3.164008,2.54,4.590877,3.997655
31/05/2007,3.296785,2.5933,4.699766,4.144111
01/06/2007,3.264688,2.5284,4.626003,4.095613
04/06/2007,3.097043,2.4013,4.44862,3.839194
05/06/2007,3.159852,2.4372,4.513162,3.956119
06/06/2007,3.200724,2.4604,4.550044,4.055878
07/06/2007,3.294014,2.5366,4.61766,4.142191
08/06/2007,3.311563,2.5514,4.634345,4.222982
11/06/2007,3.43164,2.6189,4.717328,4.357914
12/06/2007,3.493525,2.6798,4.790652,4.447828
13/06/2007,3.546405,2.7271,4.832803,4.498968
14/06/2007,3.555872,2.6929,4.795043,4.488884
15/06/2007,3.556103,2.6935,4.811728,4.490444
18/06/2007,3.646853,2.7614,4.91403,4.600047
19/06/2007,3.624685,2.7716,4.929397,4.599806
20/06/2007,3.574577,2.7302,4.856512,4.507731
21/06/2007,3.612447,2.7693,4.9092,4.575917
22/06/2007,3.547329,2.6992,4.845097,4.488644
25/06/2007,3.488445,2.6547,4.765465,4.430061
26/06/2007,3.505071,2.6696,4.802792,4.455271
27/06/2007,3.624223,2.7375,4.902332,4.598966
28/06/2007,3.507611,2.6544,4.798313,4.454911
29/06/2007,3.467201,2.6098,4.76447,4.548427
02/07/2007,3.413859,2.6082,4.757004,4.489844
03/07/2007,3.45704,2.6497,4.805779,4.544585
04/07/2007,3.389151,2.6044,4.739585,4.458392
05/07/2007,3.251525,2.5061,4.596745,4.275082
06/07/2007,3.378991,2.5801,4.719677,4.416376
09/07/2007,3.471357,2.6507,4.830664,4.545065
10/07/2007,3.438105,2.6268,4.801797,4.496447
11/07/2007,3.415245,2.6281,4.80976,4.520336
12/07/2007,3.437644,2.6374,4.834147,4.559591
13/07/2007,3.441338,2.6398,4.839622,4.550347
16/07/2007,3.371602,2.5791,4.752027,4.451189
17/07/2007,3.454039,2.6304,4.830664,4.561512
18/07/2007,3.46951,2.6486,4.849576,4.569195
19/07/2007,3.469279,2.6462,4.845097,4.604608
20/07/2007,3.609445,2.746,5.001872,4.773513
23/07/2007,3.720977,2.8344,5.143218,4.911686
24/07/2007,3.702042,2.8397,5.141228,4.89476
25/07/2007,3.717975,2.8774,5.200951,4.933174
26/07/2007,3.735063,2.8894,5.202445,4.952382
27/07/2007,3.696962,2.8919,5.203938,4.927652
30/07/2007,3.772933,2.9583,5.289542,5.055742
31/07/2007,3.821656,2.9955,5.337819,5.167624
01/08/2007,3.718668,2.9116,5.214887,5.045778
02/08/2007,3.806416,2.9899,5.331846,5.196075
03/08/2007,3.949353,3.0816,5.496584,5.41744
06/08/2007,4.014702,3.1545,5.597617,5.528723
07/08/2007,4.030404,3.1574,5.606576,5.51948
08/08/2007,3.987916,3.1251,5.592143,5.447692
09/08/2007,4.100603,3.1942,5.706613,5.595349
10/08/2007,4.050032,3.1571,5.685212,5.513957
13/08/2007,4.02186,3.1488,5.691682,5.447932
14/08/2007,4.067351,3.1731,5.72453,5.504234
15/08/2007,4.066427,3.1789,5.742945,5.514438
16/08/2007,4.006389,3.1326,5.637931,5.439169
17/08/2007,3.940116,3.0793,5.527442,5.304357
20/08/2007,4.13016,3.2285,5.774798,5.561736
21/08/2007,4.22091,3.269,5.830043,5.666776
22/08/2007,4.302423,3.2945,5.87384,5.816234
23/08/2007,4.391557,3.3221,5.933066,5.913231
24/08/2007,4.437047,3.3755,6.032108,6.000624
27/08/2007,4.423885,3.3934,6.048035,6.006987
28/08/2007,4.400562,3.4197,6.04903,6.056206
29/08/2007,4.352763,3.3746,5.960937,5.958488
30/08/2007,4.393173,3.429,6.034099,6.012749
31/08/2007,4.455289,3.4844,6.116717,6.0945
03/09/2007,4.481383,3.5558,6.249603,6.181534
04/09/2007,4.437047,3.5201,6.215759,6.109506
05/09/2007,4.429427,3.5231,6.219741,6.100503
06/09/2007,4.460601,3.5609,6.290414,6.122951
07/09/2007,4.3747,3.4714,6.188386,5.981057
10/09/2007,4.398022,3.5036,6.273492,6.023313
11/09/2007,4.267555,3.3435,6.045546,5.842043
12/09/2007,4.302885,3.3602,6.107758,5.933639
13/09/2007,4.396175,3.4197,6.23069,6.069651
14/09/2007,4.439818,3.4913,6.332221,6.095341
17/09/2007,4.484385,3.5574,6.433751,6.153563
18/09/2007,4.421345,3.5215,6.369548,6.065689
19/09/2007,4.375854,3.498,6.334211,6.058126
20/09/2007,4.436816,3.527,6.403391,6.126073
21/09/2007,4.425963,3.5025,6.392442,6.22439
24/09/2007,4.407721,3.5368,6.440221,6.284653
25/09/2007,4.418574,3.5032,6.385972,6.270968
26/09/2007,4.385322,3.4833,6.320276,6.19774
27/09/2007,4.452749,3.5331,6.413345,6.30302
28/09/2007,4.5689,3.5989,6.560664,6.478048
08/10/2007,4.63194,3.6303,6.639798,6.606497
09/10/2007,4.649721,3.6254,6.655227,6.648513
10/10/2007,4.671888,3.6278,6.688573,6.635668
11/10/2007,4.758251,3.6458,6.789108,6.761356
12/10/2007,4.739316,3.619,6.774675,6.754874
15/10/2007,4.729617,3.6743,6.892629,6.761717
16/10/2007,4.786192,3.704,6.9205,6.820059
17/10/2007,4.753633,3.6821,6.856795,6.74551
18/10/2007,4.623627,3.5677,6.65672,6.544553
19/10/2007,4.703293,3.5752,6.670656,6.621863
22/10/2007,4.625243,3.516,6.5746,6.533029
23/10/2007,4.685282,3.5617,6.660204,6.618862
24/10/2007,4.717379,3.5784,6.705495,6.704095
25/10/2007,4.569593,3.4624,6.493973,6.546714
26/10/2007,4.60931,3.4926,6.552203,6.669761
29/10/2007,4.638637,3.5527,6.67613,6.749352
30/10/2007,4.643948,3.5609,6.720923,6.782124
31/10/2007,4.739547,3.6399,6.780647,6.877201
01/11/2007,4.655032,3.6089,6.728886,6.816938
02/11/2007,4.559202,3.5102,6.557678,6.66592
05/11/2007,4.515789,3.4884,6.540259,6.503017
06/11/2007,4.505167,3.482,6.49447,6.462802
07/11/2007,4.515328,3.4899,6.532295,6.512501
08/11/2007,4.373083,3.3719,6.315797,6.270968
09/11/2007,4.344681,3.3563,6.283446,6.237715
12/11/2007,4.323206,3.341,6.235169,6.19702
13/11/2007,4.290646,3.3134,6.188386,6.099302
14/11/2007,4.434738,3.4046,6.366562,6.321748
15/11/2007,4.375162,3.3726,6.311317,6.255482
16/11/2007,4.317895,3.3394,6.247114,6.152603
19/11/2007,4.316278,3.3363,6.249603,6.071332
20/11/2007,4.378856,3.3844,6.319778,6.12067
21/11/2007,4.34953,3.3548,6.260552,6.06665
22/11/2007,4.203591,3.2581,6.087353,5.829799
23/11/2007,4.251622,3.3075,6.157031,5.881058
26/11/2007,4.233841,3.2922,6.119206,5.847205
27/11/2007,4.162026,3.2474,6.054007,5.744806
28/11/2007,4.125311,3.2083,6.015684,5.694027
29/11/2007,4.207979,3.2726,6.179427,5.861851
30/11/2007,4.140551,3.2187,6.096311,5.773617
03/12/2007,4.166645,3.2445,6.153547,5.828358
04/12/2007,4.214675,3.2784,6.213271,5.888621
05/12/2007,4.321358,3.3547,6.34317,6.024153
06/12/2007,4.329671,3.3692,6.361585,6.039759
07/12/2007,4.371698,3.4134,6.419318,6.108186
10/12/2007,4.486925,3.4715,6.496461,6.201702
11/12/2007,4.53611,3.4719,6.495466,6.199061
12/12/2007,4.524102,3.4481,6.450673,6.110707
13/12/2007,4.375162,3.3505,6.28046,5.904708
14/12/2007,4.48831,3.416,6.360589,6.04156
17/12/2007,4.463141,3.3526,6.25458,5.877097
18/12/2007,4.42527,3.3411,6.238653,5.827998
19/12/2007,4.500318,3.4039,6.355612,5.906388
20/12/2007,4.54881,3.4464,6.439723,6.024754
21/12/2007,4.59661,3.4731,6.495466,6.082136
24/12/2007,4.691054,3.5203,6.58107,6.187656
25/12/2007,4.716455,3.5314,6.601973,6.185495
26/12/2007,4.780881,3.5582,6.633328,6.238076
27/12/2007,4.843921,3.6106,6.734361,6.342516
28/12/2007,4.829835,3.5927,6.704499,6.335073
02/01/2008,4.888487,3.6519,6.745808,6.322228
03/01/2008,4.8714,3.6885,6.790601,6.27601
04/01/2008,4.902573,3.6953,6.825938,6.343836
07/01/2008,4.966537,3.7437,6.918012,6.409381
08/01/2008,4.958686,3.7249,6.911542,6.442394
09/01/2008,5.031655,3.7786,6.982215,6.524025
10/01/2008,5.069756,3.8134,7.039948,6.618141
11/01/2008,5.093772,3.8395,7.071801,6.647793
14/01/2008,5.142957,3.8529,7.086732,6.696772
15/01/2008,5.125407,3.8423,7.050897,6.658357
16/01/2008,5.022188,3.7647,6.892629,6.471445
17/01/2008,4.966306,3.7115,6.795578,6.357161
18/01/2008,4.992169,3.725,6.831412,6.385252
21/01/2008,4.825909,3.6105,6.599485,6.166288
22/01/2008,4.567976,3.4268,6.290414,5.855489
23/01/2008,4.794505,3.55,6.517364,6.026434
24/01/2008,4.88156,3.6048,6.578084,6.070371
25/01/2008,4.894029,3.6172,6.605457,6.110707
28/01/2008,4.676738,3.4552,6.329732,5.829679
29/01/2008,4.653646,3.4725,6.340681,5.815513
30/01/2008,4.597534,3.4488,6.279962,5.744326
31/01/2008,4.50078,3.4175,6.227206,5.653451
01/02/2008,4.472146,3.4012,6.235169,5.652131
04/02/2008,4.761022,3.5863,6.557678,5.982377
05/02/2008,4.703986,3.5693,6.507908,5.920914
13/02/2008,4.614621,3.5072,6.403391,5.793185
14/02/2008,4.656648,3.545,6.469585,5.846245
15/02/2008,4.626629,3.5124,6.424793,5.778059
18/02/2008,4.757327,3.5777,6.529807,5.877217
19/02/2008,4.816904,3.6251,6.608443,5.953206
20/02/2008,4.728232,3.5675,6.494968,5.839763
21/02/2008,4.729386,3.5694,6.477549,5.805189
22/02/2008,4.591761,3.4776,6.304349,5.645648
25/02/2008,4.459677,3.4021,6.15504,5.478064
26/02/2008,4.382782,3.3919,6.125178,5.387909
27/02/2008,4.464295,3.4513,6.227704,5.497631
28/02/2008,4.455289,3.4517,6.211777,5.477103
29/02/2008,4.5211,3.4629,6.24363,5.526922
03/03/2008,4.635173,3.524,6.345161,5.658493
04/03/2008,4.571209,3.4621,6.23716,5.565937
05/03/2008,4.532562,3.4474,6.19834,5.52056
06/03/2008,4.545626,3.4742,6.248109,5.545049
07/03/2008,4.472687,3.4263,6.176441,5.506034
10/03/2008,4.287346,3.3122,6.003242,5.31336
