date,acc_name_ch,nav_adj,acc_code
25/07/2018,兴全全球视野,5.99085,340006.OF
26/07/2018,兴全全球视野,5.865782,340006.OF
27/07/2018,兴全全球视野,5.813042,340006.OF
30/07/2018,兴全全球视野,5.701535,340006.OF
31/07/2018,兴全全球视野,5.718111,340006.OF
01/08/2018,兴全全球视野,5.594172,340006.OF
02/08/2018,兴全全球视野,5.54407,340006.OF
03/08/2018,兴全全球视野,5.397906,340006.OF
06/08/2018,兴全全球视野,5.270954,340006.OF
07/08/2018,兴全全球视野,5.467221,340006.OF
08/08/2018,兴全全球视野,5.336878,340006.OF
09/08/2018,兴全全球视野,5.554241,340006.OF
10/08/2018,兴全全球视野,5.60359,340006.OF
13/08/2018,兴全全球视野,5.644652,340006.OF
14/08/2018,兴全全球视野,5.578351,340006.OF
15/08/2018,兴全全球视野,5.437837,340006.OF
16/08/2018,兴全全球视野,5.406193,340006.OF
17/08/2018,兴全全球视野,5.311638,340006.OF
20/08/2018,兴全全球视野,5.345543,340006.OF
21/08/2018,兴全全球视野,5.461193,340006.OF
22/08/2018,兴全全球视野,5.402803,340006.OF
23/08/2018,兴全全球视野,5.457803,340006.OF
24/08/2018,兴全全球视野,5.473248,340006.OF
27/08/2018,兴全全球视野,5.641261,340006.OF
28/08/2018,兴全全球视野,5.6277,340006.OF
29/08/2018,兴全全球视野,5.565166,340006.OF
30/08/2018,兴全全球视野,5.484549,340006.OF
31/08/2018,兴全全球视野,5.437837,340006.OF
03/09/2018,兴全全球视野,5.399789,340006.OF
04/09/2018,兴全全球视野,5.489823,340006.OF
05/09/2018,兴全全球视野,5.385097,340006.OF
06/09/2018,兴全全球视野,5.321056,340006.OF
07/09/2018,兴全全球视野,5.347049,340006.OF
10/09/2018,兴全全球视野,5.238933,340006.OF
11/09/2018,兴全全球视野,5.233659,340006.OF
12/09/2018,兴全全球视野,5.155303,340006.OF
13/09/2018,兴全全球视野,5.160954,340006.OF
14/09/2018,兴全全球视野,5.142118,340006.OF
17/09/2018,兴全全球视野,5.026468,340006.OF
18/09/2018,兴全全球视野,5.113865,340006.OF
19/09/2018,兴全全球视野,5.228008,340006.OF
20/09/2018,兴全全球视野,5.223865,340006.OF
21/09/2018,兴全全球视野,5.354584,340006.OF
25/09/2018,兴全全球视野,5.291296,340006.OF
26/09/2018,兴全全球视野,5.344789,340006.OF
27/09/2018,兴全全球视野,5.311638,340006.OF
28/09/2018,兴全全球视野,5.359858,340006.OF
08/10/2018,兴全全球视野,5.116125,340006.OF
09/10/2018,兴全全球视野,5.087495,340006.OF
10/10/2018,兴全全球视野,5.068659,340006.OF
11/10/2018,兴全全球视野,4.823796,340006.OF
12/10/2018,兴全全球视野,4.864858,340006.OF
15/10/2018,兴全全球视野,4.811742,340006.OF
16/10/2018,兴全全球视野,4.71681,340006.OF
17/10/2018,兴全全球视野,4.743557,340006.OF
18/10/2018,兴全全球视野,4.644858,340006.OF
19/10/2018,兴全全球视野,4.839242,340006.OF
22/10/2018,兴全全球视野,5.059995,340006.OF
23/10/2018,兴全全球视野,4.946981,340006.OF
24/10/2018,兴全全球视野,4.901022,340006.OF
25/10/2018,兴全全球视野,4.900646,340006.OF
26/10/2018,兴全全球视野,4.809481,340006.OF
29/10/2018,兴全全球视野,4.765783,340006.OF
30/10/2018,兴全全球视野,4.829447,340006.OF
31/10/2018,兴全全球视野,4.924379,340006.OF
01/11/2018,兴全全球视野,4.966947,340006.OF
02/11/2018,兴全全球视野,5.142495,340006.OF
05/11/2018,兴全全球视野,5.110098,340006.OF
06/11/2018,兴全全球视野,5.095029,340006.OF
07/11/2018,兴全全球视野,5.064139,340006.OF
08/11/2018,兴全全球视野,5.028351,340006.OF
09/11/2018,兴全全球视野,4.982392,340006.OF
12/11/2018,兴全全球视野,5.104824,340006.OF
13/11/2018,兴全全球视野,5.143248,340006.OF
14/11/2018,兴全全球视野,5.103317,340006.OF
15/11/2018,兴全全球视野,5.120646,340006.OF
16/11/2018,兴全全球视野,5.135337,340006.OF
19/11/2018,兴全全球视野,5.157187,340006.OF
20/11/2018,兴全全球视野,5.04455,340006.OF
21/11/2018,兴全全球视野,5.079207,340006.OF
22/11/2018,兴全全球视野,5.061878,340006.OF
23/11/2018,兴全全球视野,4.963933,340006.OF
26/11/2018,兴全全球视野,4.960543,340006.OF
27/11/2018,兴全全球视野,4.960543,340006.OF
28/11/2018,兴全全球视野,5.041159,340006.OF
29/11/2018,兴全全球视野,4.971844,340006.OF
30/11/2018,兴全全球视野,5.023077,340006.OF
03/12/2018,兴全全球视野,5.159447,340006.OF
04/12/2018,兴全全球视野,5.162084,340006.OF
05/12/2018,兴全全球视野,5.192597,340006.OF
06/12/2018,兴全全球视野,5.083351,340006.OF
07/12/2018,兴全全球视野,5.075817,340006.OF
10/12/2018,兴全全球视野,5.034002,340006.OF
11/12/2018,兴全全球视野,5.056604,340006.OF
12/12/2018,兴全全球视野,5.042289,340006.OF
13/12/2018,兴全全球视野,5.131947,340006.OF
14/12/2018,兴全全球视野,5.029105,340006.OF
17/12/2018,兴全全球视野,4.954892,340006.OF
18/12/2018,兴全全球视野,4.891228,340006.OF
19/12/2018,兴全全球视野,4.827564,340006.OF
20/12/2018,兴全全球视野,4.832461,340006.OF
21/12/2018,兴全全球视野,4.79366,340006.OF
24/12/2018,兴全全球视野,4.85544,340006.OF
25/12/2018,兴全全球视野,4.852427,340006.OF
26/12/2018,兴全全球视野,4.82907,340006.OF
27/12/2018,兴全全球视野,4.82568,340006.OF
28/12/2018,兴全全球视野,4.840749,340006.OF
02/01/2019,兴全全球视野,4.736776,340006.OF
03/01/2019,兴全全球视野,4.690064,340006.OF
04/01/2019,兴全全球视野,4.780098,340006.OF
07/01/2019,兴全全球视野,4.838488,340006.OF
08/01/2019,兴全全球视野,4.833591,340006.OF
09/01/2019,兴全全球视野,4.870132,340006.OF
10/01/2019,兴全全球视野,4.841879,340006.OF
11/01/2019,兴全全球视野,4.863351,340006.OF
14/01/2019,兴全全球视野,4.757872,340006.OF
15/01/2019,兴全全球视野,4.849036,340006.OF
16/01/2019,兴全全球视野,4.870509,340006.OF
17/01/2019,兴全全球视野,4.844892,340006.OF
18/01/2019,兴全全球视野,4.922118,340006.OF
21/01/2019,兴全全球视野,4.950372,340006.OF
22/01/2019,兴全全球视野,4.888968,340006.OF
23/01/2019,兴全全球视野,4.890475,340006.OF
24/01/2019,兴全全球视野,4.913831,340006.OF
25/01/2019,兴全全球视野,4.929653,340006.OF
28/01/2019,兴全全球视野,4.905543,340006.OF
29/01/2019,兴全全球视野,4.90705,340006.OF
30/01/2019,兴全全球视野,4.856194,340006.OF
31/01/2019,兴全全球视野,4.867118,340006.OF
01/02/2019,兴全全球视野,4.977872,340006.OF
11/02/2019,兴全全球视野,5.079584,340006.OF
12/02/2019,兴全全球视野,5.122529,340006.OF
13/02/2019,兴全全球视野,5.215577,340006.OF
14/02/2019,兴全全球视野,5.205406,340006.OF
15/02/2019,兴全全球视野,5.12818,340006.OF
18/02/2019,兴全全球视野,5.290166,340006.OF
19/02/2019,兴全全球视野,5.242323,340006.OF
20/02/2019,兴全全球视野,5.23705,340006.OF
21/02/2019,兴全全球视野,5.214447,340006.OF
22/02/2019,兴全全球视野,5.402426,340006.OF
25/02/2019,兴全全球视野,5.726775,340006.OF
26/02/2019,兴全全球视野,5.649172,340006.OF
27/02/2019,兴全全球视野,5.596056,340006.OF
28/02/2019,兴全全球视野,5.671022,340006.OF
01/03/2019,兴全全球视野,5.727905,340006.OF
04/03/2019,兴全全球视野,5.816056,340006.OF
05/03/2019,兴全全球视野,5.851843,340006.OF
06/03/2019,兴全全球视野,5.905336,340006.OF
07/03/2019,兴全全球视野,5.857117,340006.OF
08/03/2019,兴全全球视野,5.750885,340006.OF
11/03/2019,兴全全球视野,5.923042,340006.OF
12/03/2019,兴全全球视野,6.022494,340006.OF
13/03/2019,兴全全球视野,5.941878,340006.OF
14/03/2019,兴全全球视野,5.925302,340006.OF
15/03/2019,兴全全球视野,6.004412,340006.OF
18/03/2019,兴全全球视野,6.138144,340006.OF
19/03/2019,兴全全球视野,6.112905,340006.OF
20/03/2019,兴全全球视野,6.089549,340006.OF
21/03/2019,兴全全球视野,6.135884,340006.OF
22/03/2019,兴全全球视野,6.143795,340006.OF
25/03/2019,兴全全球视野,6.028145,340006.OF
26/03/2019,兴全全球视野,5.926056,340006.OF
27/03/2019,兴全全球视野,6.024377,340006.OF
28/03/2019,兴全全球视野,5.993487,340006.OF
29/03/2019,兴全全球视野,6.185233,340006.OF
01/04/2019,兴全全球视野,6.350233,340006.OF
02/04/2019,兴全全球视野,6.312939,340006.OF
03/04/2019,兴全全球视野,6.358144,340006.OF
04/04/2019,兴全全球视野,6.383761,340006.OF
08/04/2019,兴全全球视野,6.324617,340006.OF
09/04/2019,兴全全球视野,6.344959,340006.OF
10/04/2019,兴全全球视野,6.355507,340006.OF
11/04/2019,兴全全球视野,6.21311,340006.OF
12/04/2019,兴全全球视野,6.202186,340006.OF
15/04/2019,兴全全球视野,6.158487,340006.OF
16/04/2019,兴全全球视野,6.296363,340006.OF
17/04/2019,兴全全球视野,6.338179,340006.OF
18/04/2019,兴全全球视野,6.327254,340006.OF
19/04/2019,兴全全球视野,6.394309,340006.OF
22/04/2019,兴全全球视野,6.259069,340006.OF
23/04/2019,兴全全球视野,6.215747,340006.OF
24/04/2019,兴全全球视野,6.235336,340006.OF
25/04/2019,兴全全球视野,6.143418,340006.OF
26/04/2019,兴全全球视野,6.114412,340006.OF
29/04/2019,兴全全球视野,6.18674,340006.OF
30/04/2019,兴全全球视野,6.182596,340006.OF
06/05/2019,兴全全球视野,5.851843,340006.OF
07/05/2019,兴全全球视野,5.896672,340006.OF
08/05/2019,兴全全球视野,5.874446,340006.OF
09/05/2019,兴全全球视野,5.753145,340006.OF
10/05/2019,兴全全球视野,5.970508,340006.OF
13/05/2019,兴全全球视野,5.901946,340006.OF
14/05/2019,兴全全球视野,5.859754,340006.OF
15/05/2019,兴全全球视野,6.005165,340006.OF
16/05/2019,兴全全球视野,6.011569,340006.OF
17/05/2019,兴全全球视野,5.873316,340006.OF
20/05/2019,兴全全球视野,5.814549,340006.OF
21/05/2019,兴全全球视野,5.916261,340006.OF
22/05/2019,兴全全球视野,5.913624,340006.OF
23/05/2019,兴全全球视野,5.808522,340006.OF
24/05/2019,兴全全球视野,5.791569,340006.OF
27/05/2019,兴全全球视野,5.877083,340006.OF
28/05/2019,兴全全球视野,5.923795,340006.OF
29/05/2019,兴全全球视野,5.93585,340006.OF
30/05/2019,兴全全球视野,5.904583,340006.OF
31/05/2019,兴全全球视野,5.932083,340006.OF
03/06/2019,兴全全球视野,5.906467,340006.OF
04/06/2019,兴全全球视野,5.828111,340006.OF
05/06/2019,兴全全球视野,5.828111,340006.OF
06/06/2019,兴全全球视野,5.752391,340006.OF
10/06/2019,兴全全球视野,5.829241,340006.OF
11/06/2019,兴全全球视野,5.953556,340006.OF
12/06/2019,兴全全球视野,5.926432,340006.OF
13/06/2019,兴全全球视野,5.915131,340006.OF
14/06/2019,兴全全球视野,5.884241,340006.OF
17/06/2019,兴全全球视野,5.865028,340006.OF
18/06/2019,兴全全球视野,5.90835,340006.OF
19/06/2019,兴全全球视野,6.016467,340006.OF
20/06/2019,兴全全球视野,6.144549,340006.OF
21/06/2019,兴全全球视野,6.184103,340006.OF
24/06/2019,兴全全球视野,6.196535,340006.OF
25/06/2019,兴全全球视野,6.132494,340006.OF
26/06/2019,兴全全球视野,6.168658,340006.OF
27/06/2019,兴全全球视野,6.246638,340006.OF
28/06/2019,兴全全球视野,6.233829,340006.OF
01/07/2019,兴全全球视野,6.428213,340006.OF
02/07/2019,兴全全球视野,6.481329,340006.OF
03/07/2019,兴全全球视野,6.389035,340006.OF
04/07/2019,兴全全球视野,6.346089,340006.OF
05/07/2019,兴全全球视野,6.399583,340006.OF
08/07/2019,兴全全球视野,6.295233,340006.OF
09/07/2019,兴全全球视野,6.29448,340006.OF
10/07/2019,兴全全球视野,6.288076,340006.OF
11/07/2019,兴全全球视野,6.304274,340006.OF
12/07/2019,兴全全球视野,6.323863,340006.OF
15/07/2019,兴全全球视野,6.386774,340006.OF
16/07/2019,兴全全球视野,6.365678,340006.OF
17/07/2019,兴全全球视野,6.387528,340006.OF
18/07/2019,兴全全球视野,6.322733,340006.OF
19/07/2019,兴全全球视野,6.363042,340006.OF
22/07/2019,兴全全球视野,6.374343,340006.OF
23/07/2019,兴全全球视野,6.427836,340006.OF
24/07/2019,兴全全球视野,6.49263,340006.OF
25/07/2019,兴全全球视野,6.551021,340006.OF
26/07/2019,兴全全球视野,6.573247,340006.OF
29/07/2019,兴全全球视野,6.560439,340006.OF
30/07/2019,兴全全球视野,6.603384,340006.OF
31/07/2019,兴全全球视野,6.563076,340006.OF
01/08/2019,兴全全球视野,6.506945,340006.OF
02/08/2019,兴全全球视野,6.476809,340006.OF
05/08/2019,兴全全球视野,6.357768,340006.OF
06/08/2019,兴全全球视野,6.345713,340006.OF
07/08/2019,兴全全球视野,6.35287,340006.OF
08/08/2019,兴全全球视野,6.470028,340006.OF
09/08/2019,兴全全球视野,6.410507,340006.OF
12/08/2019,兴全全球视野,6.538589,340006.OF
13/08/2019,兴全全球视野,6.471158,340006.OF
14/08/2019,兴全全球视野,6.552904,340006.OF
15/08/2019,兴全全球视野,6.648212,340006.OF
16/08/2019,兴全全球视野,6.683623,340006.OF
19/08/2019,兴全全球视野,6.85239,340006.OF
20/08/2019,兴全全球视野,6.838829,340006.OF
21/08/2019,兴全全球视野,6.835062,340006.OF
22/08/2019,兴全全球视野,6.823007,340006.OF
23/08/2019,兴全全球视野,6.876877,340006.OF
26/08/2019,兴全全球视野,6.82602,340006.OF
27/08/2019,兴全全球视野,6.945438,340006.OF
28/08/2019,兴全全球视野,6.907014,340006.OF
29/08/2019,兴全全球视野,6.908897,340006.OF
30/08/2019,兴全全球视野,6.892322,340006.OF
02/09/2019,兴全全球视野,7.003829,340006.OF
03/09/2019,兴全全球视野,7.015507,340006.OF
04/09/2019,兴全全球视野,7.026055,340006.OF
05/09/2019,兴全全球视野,7.069753,340006.OF
06/09/2019,兴全全球视野,7.095746,340006.OF
09/09/2019,兴全全球视野,7.208383,340006.OF
10/09/2019,兴全全球视野,7.155267,340006.OF
11/09/2019,兴全全球视野,7.094616,340006.OF
12/09/2019,兴全全球视野,7.120233,340006.OF
16/09/2019,兴全全球视野,7.120233,340006.OF
17/09/2019,兴全全球视野,7.01626,340006.OF
18/09/2019,兴全全球视野,7.077287,340006.OF
19/09/2019,兴全全球视野,7.138691,340006.OF
20/09/2019,兴全全球视野,7.171842,340006.OF
23/09/2019,兴全全球视野,7.099513,340006.OF
24/09/2019,兴全全球视野,7.139068,340006.OF
25/09/2019,兴全全球视野,7.047904,340006.OF
26/09/2019,兴全全球视野,6.991397,340006.OF
27/09/2019,兴全全球视野,7.019274,340006.OF
30/09/2019,兴全全球视野,6.947322,340006.OF
08/10/2019,兴全全球视野,6.948075,340006.OF
09/10/2019,兴全全球视野,6.993657,340006.OF
10/10/2019,兴全全球视野,7.09876,340006.OF
11/10/2019,兴全全球视野,7.088212,340006.OF
14/10/2019,兴全全球视野,7.120609,340006.OF
15/10/2019,兴全全球视野,7.093863,340006.OF
16/10/2019,兴全全球视野,7.075781,340006.OF
17/10/2019,兴全全球视野,7.072013,340006.OF
18/10/2019,兴全全球视野,6.986876,340006.OF
21/10/2019,兴全全球视野,6.994034,340006.OF
22/10/2019,兴全全球视野,7.07465,340006.OF
23/10/2019,兴全全球视野,7.003452,340006.OF
24/10/2019,兴全全球视野,6.969924,340006.OF
25/10/2019,兴全全球视野,7.064102,340006.OF
28/10/2019,兴全全球视野,7.12287,340006.OF
29/10/2019,兴全全球视野,7.027185,340006.OF
30/10/2019,兴全全球视野,6.971808,340006.OF
31/10/2019,兴全全球视野,6.955609,340006.OF
01/11/2019,兴全全球视野,7.032459,340006.OF
04/11/2019,兴全全球视野,7.148486,340006.OF
05/11/2019,兴全全球视野,7.15828,340006.OF
06/11/2019,兴全全球视野,7.120609,340006.OF
07/11/2019,兴全全球视野,7.18352,340006.OF
08/11/2019,兴全全球视野,7.191054,340006.OF
11/11/2019,兴全全球视野,7.045644,340006.OF
12/11/2019,兴全全球视野,7.10102,340006.OF
13/11/2019,兴全全球视野,7.07352,340006.OF
14/11/2019,兴全全球视野,7.138315,340006.OF
15/11/2019,兴全全球视野,7.087459,340006.OF
18/11/2019,兴全全球视野,7.121363,340006.OF
19/11/2019,兴全全球视野,7.23513,340006.OF
20/11/2019,兴全全球视野,7.243417,340006.OF
21/11/2019,兴全全球视野,7.157527,340006.OF
22/11/2019,兴全全球视野,7.052424,340006.OF
25/11/2019,兴全全球视野,7.033212,340006.OF
26/11/2019,兴全全球视野,7.075781,340006.OF
27/11/2019,兴全全球视野,7.047527,340006.OF
28/11/2019,兴全全球视野,7.056191,340006.OF
29/11/2019,兴全全球视野,7.063726,340006.OF
02/12/2019,兴全全球视野,7.085952,340006.OF
03/12/2019,兴全全球视野,7.098383,340006.OF
04/12/2019,兴全全球视野,7.108554,340006.OF
05/12/2019,兴全全球视野,7.195198,340006.OF
06/12/2019,兴全全球视野,7.246431,340006.OF
09/12/2019,兴全全球视野,7.238143,340006.OF
10/12/2019,兴全全球视野,7.303691,340006.OF
11/12/2019,兴全全球视野,7.276191,340006.OF
12/12/2019,兴全全球视野,7.281089,340006.OF
13/12/2019,兴全全球视野,7.374136,340006.OF
16/12/2019,兴全全球视野,7.496191,340006.OF
17/12/2019,兴全全球视野,7.524821,340006.OF
18/12/2019,兴全全球视野,7.530095,340006.OF
19/12/2019,兴全全球视野,7.516533,340006.OF
20/12/2019,兴全全球视野,7.466431,340006.OF
23/12/2019,兴全全球视野,7.330061,340006.OF
24/12/2019,兴全全球视野,7.400506,340006.OF
25/12/2019,兴全全球视野,7.430643,340006.OF
26/12/2019,兴全全球视野,7.499581,340006.OF
27/12/2019,兴全全球视野,7.436671,340006.OF
30/12/2019,兴全全球视野,7.487903,340006.OF
31/12/2019,兴全全球视野,7.51804,340006.OF
02/01/2020,兴全全球视野,7.673999,340006.OF
03/01/2020,兴全全球视野,7.689444,340006.OF
06/01/2020,兴全全球视野,7.73352,340006.OF
07/01/2020,兴全全球视野,7.81715,340006.OF
08/01/2020,兴全全球视野,7.698485,340006.OF
09/01/2020,兴全全球视野,7.823177,340006.OF
10/01/2020,兴全全球视野,7.840882,340006.OF
13/01/2020,兴全全球视野,7.962184,340006.OF
14/01/2020,兴全全球视野,7.949752,340006.OF
15/01/2020,兴全全球视野,7.947115,340006.OF
16/01/2020,兴全全球视野,8.003622,340006.OF
17/01/2020,兴全全球视野,8.019444,340006.OF
20/01/2020,兴全全球视野,8.120403,340006.OF
21/01/2020,兴全全球视野,8.058999,340006.OF
22/01/2020,兴全全球视野,8.142252,340006.OF
23/01/2020,兴全全球视野,7.93054,340006.OF
03/02/2020,兴全全球视野,7.397493,340006.OF
04/02/2020,兴全全球视野,7.760643,340006.OF
05/02/2020,兴全全球视野,7.901156,340006.OF
06/02/2020,兴全全球视野,8.163725,340006.OF
07/02/2020,兴全全球视野,8.221362,340006.OF
10/02/2020,兴全全球视野,8.307252,340006.OF
11/02/2020,兴全全球视野,8.309889,340006.OF
12/02/2020,兴全全球视野,8.450026,340006.OF
13/02/2020,兴全全球视野,8.369409,340006.OF
14/02/2020,兴全全球视野,8.369033,340006.OF
17/02/2020,兴全全球视野,8.565676,340006.OF
18/02/2020,兴全全球视野,8.644409,340006.OF
19/02/2020,兴全全球视野,8.527252,340006.OF
20/02/2020,兴全全球视野,8.670402,340006.OF
21/02/2020,兴全全球视野,8.805642,340006.OF
24/02/2020,兴全全球视野,8.825231,340006.OF
25/02/2020,兴全全球视野,8.856121,340006.OF
